"","X","UniqueID","Year","MKBinary","MKOnsetAll","DiscPopEPR","PowerPopEPR","ExcludedGrpPerc","v2clsocgrp","v2clrgunev","RPR3","ElecDemocVDEM","wdi_expmil","ACDCumuCivWar","GDPPerCap1","bicc_milper","Tinder","Flame","LogGDPPC","lagMKBinary","CowCode"
"6162",6162,781.198,1980,0,0,0,0.066299997,0.75,1.631017127,0.398729222,1.03,0.165680661,4.55054821263219,0,2973.314467,3.81,0.867175340955355,0.146914976175863,7.99743259170644,0,781
"6163",6163,781.1981,1981,0,0,0,0,0,1.631017127,0.398729222,1.079,0.165680661,1.32118509405915,0,60707,3.9,-1.71879740200076,0.210777270033742,11.0138142916507,0,781
"6164",6164,781.1982,1982,0,0,0,0,0,1.631017127,0.398729222,1.52,0.165680661,0.76692414543837,0,724,3.67,-1.71333374069059,0.241897204446378,6.58479139238572,0,781
"6165",6165,781.1983,1983,0,0,0,0,0,1.631017127,0.398729222,0.928,0.16188934,8.12406844073322,0,1130,4.24,-1.73600977594594,0.106623642513356,7.02997291170639,0,781
"6166",6166,781.1984,1984,0,0,0,0.032,0.96551724137931,1.631017127,0.398729222,1.42,0.164695567,0.476893380265698,0,1193,5.31,1.63116955647736,0.24597295938302,7.08422642209792,0,781
"6167",6167,781.1985,1985,0,0,0,0.048,0.25,1.631017127,0.398729222,1.081,0.164695567,0.731890725357934,0,7324.108618,3.69,-0.854208793367478,0.204593001981816,8.89892673610497,0,781
"6168",6168,781.1986,1986,0,0,0.03,0,0.333333333333333,1.631017127,0.398729222,1.15,0.164695567,1.86928161800114,0,2873,4.32,-0.56619735861635,0.199809458246531,7.96311205897929,0,781
"6169",6169,781.1987,1987,0,0,0.035,0.005,0.96551724137931,1.631017127,0.398729222,1.4,0.164695567,0.699005123182965,0,1626.66901,3.7,1.62607124414696,0.22469859716045,7.39428965075182,0,781
"6170",6170,781.1988,1988,0,0,0,0,0,1.631017127,0.398729222,1.38,0.162803814,3.14881101371215,0,1045,3.59,-1.72092964791204,0.197668652174032,6.95177216439891,0,781
"6171",6171,781.1989,1989,0,0,0,0,0,1.631017127,0.398729222,1.204,0.167907624,0.917216134908781,0,1270,4.16,-1.7156622639771,0.227356022945746,7.14677217945264,0,781
"6172",6172,781.199,1990,0,0,0,0,0.666666666666667,1.631017127,0.398729222,1.24,0.175256443,5.9908333847945,0,2949,4.57,0.582949055161215,0.17024703484235,7.98922140881528,0,781
"6173",6173,781.1991,1991,0,0,0,0,0,1.631017127,0.398729222,1.127,0.168067085,1.61002427493687,0,1731,4.48,-1.71738262763805,0.215814128647656,7.45645455517621,0,781
"6174",6174,781.1992,1992,0,0,0,0,0.75,1.631017127,0.398729222,0.964,0.168067085,1.67249088391963,0,1173,0,0.86782085398539,0.175149818281337,7.06731984865348,0,781
"6175",6175,781.1993,1993,0,0,0,0,0.666666666666667,1.631017127,0.398729222,1.318,0.166979723,0.938594774652954,0,1454,3.78,0.592615981766692,0.232106216442856,7.28207365809346,0,781
"6176",6176,781.1994,1994,0,0,0,0,0.166666666666667,1.631017127,0.398729222,0.463,0.167737493,0.570615906799107,0,6231.770232,3.49,-1.14712661144571,0.185493522688785,8.737415717808,0,781
"6177",6177,781.1995,1995,0,0,0,0,0,1.631017127,0.398729222,1.097,0.167377545,2.39865027138671,0,6361,3.6,-1.72149573933769,0.196050549735159,8.7579408766788,0,781
"6178",6178,781.1996,1996,0,0,0,0,0,1.631017127,0.398729222,0.921,0.167377545,2.95431871472217,0,1308,3.7,-1.724434855455,0.179031085918701,7.17625453201714,0,781
"6179",6179,781.1997,1997,0,0,0,0,0,1.631017127,0.398729222,1.104,0.167377545,0.905408271474019,0,731,3.99,-1.71713035468654,0.220122459688724,6.59441345974978,0,781
"6180",6180,781.1998,1998,0,0,0,0,0.75,1.631017127,0.398729222,1.62,0.16693207,2.9194653320261,0,4904.74819,4.07,0.880330602178918,0.224049934152127,8.49795903327085,0,781
"6181",6181,781.1999,1999,0,0,0,0.63499999,0.75,1.631017127,0.398729222,1.21,0.16583952,2.28314659719414,0,1225,3.58,0.853324322489592,0.0340951676094965,7.11069612297883,0,781
"6182",6182,781.2,2000,0,0,0.093000002,0.039999999,0,1.631017127,0.398729222,1.2,0.165692345,0.94524833744442,0,404,3.87,-1.72329120014757,0.178788962989092,6.00141487796115,0,781
"6183",6183,781.2001,2001,0,0,0.0211,0,0,1.631017127,0.398729222,1.147,0.168050049,0.35138515588033,0,4198,3.7,-1.71707278741472,0.221219868398175,8.34236350038058,0,781
"6184",6184,781.2002,2002,0,0,0.007,0.63499999,0.769230769230769,1.631017127,0.398729222,1.086,0.170939556,1.84320935275539,0,4350,5.82,0.924716722240881,0.0516261879075603,8.37793112408273,0,781
"6185",6185,781.2003,2003,0,0,0,0.02,0.25,1.235881907,0.398729222,1.084,0.172611512,3.95428453550903,0,4869,4.3,-0.887154201533274,0.00067884372984465,8.4906438561827,0,781
"6186",6186,781.2004,2004,0,0,0,0,0,1.235881907,0.398729222,1.27,0.18416926,0.575372029727205,0,5368,4.27,-1.74052816146014,0.0726907141560783,8.58821067865152,0,781
"6187",6187,781.2005,2005,0,0,0,0,0.5,1.235881907,0.398729222,1.61,0.244124039,1.48316101798605,0,4794,4.59,0.00141890061572413,0.135226082053562,8.47512041499433,0,781
"6188",6188,781.2006,2006,0,0,0,0,0.5,1.235881907,0.396311614,1.39,0.322028064,1.44385298425916,0,5540,7.18,0.0159682990309065,0.209385859261257,8.61974977974133,0,781
"6189",6189,781.2007,2007,0,0,0,0,0,1.235727763,0.399295153,1,0.317866584,2.93349359365809,0,5823,3.56,-1.73089030990203,0.134918116697539,8.66957087183712,0,781
"6190",6190,781.2008,2008,0,0,0,0,0.857142857142857,1.235727763,0.462403366,0.916,0.507498616,2.72961250304071,0,6326,4.5,1.26712362506849,0.314969162337078,8.75242340386559,0,781
"6191",6191,781.2009,2009,0,0,0,0,0.666666666666667,1.252814521,1.157092657,1.118,0.588025973,2.19119975246112,0,6022,6.15,0.64198264234711,0.5136399412631,8.70317470904168,0,781
"6192",6192,781.201,2010,0,0,0,0.003,0.4,1.392720391,0.589242639,0.886,0.58926684,1.29687682152726,0,6331,4.47,-0.286662827207638,0.488775872675996,8.75321348054413,0,781
"6193",6193,790.197,1970,0,0,0.09,0.59,0.75,-1.070351853,-0.382674638,0.55,0.105173328,0.598768248175182,0,286,4.41,0.625606340774303,-1.36575781620193,5.65599181081985,0,790
"6194",6194,790.1971,1971,0,0,0.09,0.59,0.75,-1.070351853,-0.382674638,0.42,0.10664997,0.667375221867298,0,277,4.62,0.624732146186541,-1.37128759675601,5.62401750618734,0,790
"6195",6195,790.1972,1972,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.473,0.10664997,0.635066037802448,0,280,4.6,0.62890304419371,-1.34547721902802,5.63478960316925,0,790
"6196",6196,790.1973,1973,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.528,0.10664997,0.751329090126228,0,273,4.72,0.629469538628631,-1.34308545953012,5.60947179518496,0,790
"6197",6197,790.1974,1974,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.51,0.10664997,0.696439752359453,0,284,5.95,0.632014077172674,-1.33429799090954,5.64897423816121,0,790
"6198",6198,790.1975,1975,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.582,0.10664997,0.699112916530239,0,282,4.45,0.629589546907506,-1.34127166858322,5.64190707093811,0,790
"6199",6199,790.1976,1976,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.601,0.10664997,0.853455219348368,0,288,4.66,0.629877651933248,-1.34079659942842,5.66296048013595,0,790
"6200",6200,790.1977,1977,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.617,0.10664997,0.955439814814815,0,290,5.21,0.630976299629143,-1.33726198310816,5.66988092298052,0,790
"6201",6201,790.1978,1978,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.616,0.107649277,0.91247715741021,0,296,3.37,0.627310115065485,-1.34938912872611,5.69035945432406,0,790
"6202",6202,790.1979,1979,0,0,0.09,0.59,0.75,-1.070351853,-0.210582782,0.63,0.108070794,0.934503709500321,0,296,4.46,0.629779306928864,-1.34051785206829,5.69035945432406,0,790
"6203",6203,790.198,1980,0,0,0.09,0.59,0.75,-0.776611778,-0.210582782,0.663,0.109533285,1.03207575830053,0,283,4.47,0.651663766182752,-1.20629291258617,5.64544689764324,0,790
"6204",6204,790.1981,1981,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.703,0.122316154,0.992053326927552,0,300,4.64,0.646137761269904,-1.24310489424437,5.7037824746562,0,790
"6205",6205,790.1982,1982,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.684,0.127009509,1.08945401031248,0,304,3.73,0.644465056416151,-1.2481758204198,5.71702770140622,0,790
"6206",6206,790.1983,1983,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.665,0.127009509,1.25296208530806,0,288,3.69,0.643799895290202,-1.25182910300853,5.66296048013595,0,790
"6207",6207,790.1984,1984,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.662,0.127009509,1.22061439701835,0,309,4.32,0.645178813819922,-1.24691538037562,5.73334127689775,0,790
"6208",6208,790.1985,1985,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.642,0.127009509,1.19585283132272,0,320,3.97,0.644282683583317,-1.25028248733106,5.76832099579377,0,790
"6209",6209,790.1986,1986,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.568,0.129067578,1.18306295312612,0,328,3.35,0.642514826695046,-1.25709397619931,5.79301360838414,0,790
"6210",6210,790.1987,1987,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.551,0.129067578,1.15918201177502,0,326,3.85,0.643450395576338,-1.2540508608878,5.78689738136671,0,790
"6211",6211,790.1988,1988,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.569,0.129067578,1.08379060151354,0,343,3.3,0.642649730982607,-1.25602168713107,5.83773044716594,0,790
"6212",6212,790.1989,1989,0,0,0.09,0.59,0.75,-0.776611778,-0.608094871,0.587,0.127554393,1.10654314487672,0,350,4.75,0.645641009791187,-1.24595883629081,5.85793315448346,0,790
"6213",6213,790.199,1990,0,0,0.09,0,0.25,-0.050356211,-1.599006065,0.584,0.263016127,1.07715440550785,0,357,4.21,-1.01284070285526,-0.777529948330248,5.87773578177964,0,790
"6214",6214,790.1991,1991,0,0,0.09,0,0.25,0.848879459,-2.103800805,0.564,0.376517007,1.06622725179926,0,370,4.16,-0.941195334158088,-0.341446676423448,5.91350300563827,0,790
"6215",6215,790.1992,1992,0,0,0.09,0,0.25,0.848879459,-2.103800805,0.562,0.416243366,1.05196366550895,0,375,4.12,-0.935482931187659,-0.307288770355453,5.92692602597041,0,790
"6216",6216,790.1993,1993,0,0,0.09,0,0.25,0.848879459,-2.103800805,0.614,0.416243366,1.02486310492822,0,379,4.1,-0.934912350824278,-0.304099925791208,5.93753620508243,0,790
"6217",6217,790.1994,1994,0,0,0.09,0,0.25,0.848879459,-2.103800805,0.56,0.435554023,0.973041872415593,0,399,4.09,-0.932572408575875,-0.289818002465447,5.98896141688986,0,790
"6218",6218,790.1995,1995,0,0,0.09,0,0.25,0.848879459,-2.103800805,0.541,0.427510423,0.941485114634425,0,403,4.18,-0.933680764073974,-0.296755801555438,5.99893656194668,0,790
"6219",6219,790.1996,1996,1,1,0.09,0,0.25,0.848879459,-2.103800805,0.523,0.424149354,0.900716314535601,0,415,4.23,-0.934160060387932,-0.299751717774185,6.0282785202307,1,790
"6220",6220,790.1997,1997,0,0,0.09,0,0.25,0.848879459,-2.103800805,0.508,0.42239948,0.880707845982183,0,426,4.33,-0.934315151507217,-0.301104617008398,6.05443934626937,0,790
"6221",6221,790.1998,1998,1,1,0.09,0,0.25,0.848879459,-2.103800805,0.509,0.420292999,0.927055460453057,0,430,4.32,-0.934740068064869,-0.303589343580507,6.06378520868761,1,790
"6222",6222,790.1999,1999,1,0,0.09,0,0.25,0.848879459,-2.103800805,0.51,0.409244415,0.947369575132442,0,440,4.31,-0.936406803248109,-0.313447135681863,6.08677472691231,1,790
"6223",6223,790.2,2000,1,0,0.09,0,0.25,0.848879459,-2.103800805,0.508,0.370136368,0.962150318323636,0,459,4.3,-0.942178678570076,-0.347672667186068,6.12905021006055,1,790
"6224",6224,790.2001,2001,1,0,0.09,0,0.25,0.848879459,-2.103800805,0.506,0.371806678,1.09833325406155,1,473,4.24,-0.942399756398978,-0.348680197487808,6.15909538849193,1,790
"6225",6225,790.2002,2002,1,0,0.09,0,0.25,0.880945355,-1.703995979,0.486,0.250384022,1.44764856576333,1,466,4.27,-0.950379059842499,-0.392803157632849,6.14418563412565,1,790
"6226",6226,790.2003,2003,1,0,0.09,0,0.25,0.880945355,-1.703995979,0.447,0.220117504,1.59225038650552,1,476,4.33,-0.955407583858654,-0.422778820723701,6.16541785423142,1,790
"6227",6227,790.2004,2004,1,0,0.09,0,0.25,1.044189268,-1.703995979,0.409,0.219141399,1.7932925818213,1,492,4.22,-0.944687594261652,-0.355832596763459,6.19847871649231,1,790
"6228",6228,790.2005,2005,1,0,0.09,0,0.25,1.044189268,-1.703995979,0.421,0.215830925,1.929159908519,1,502,4.21,-0.945379176020199,-0.359980357006137,6.21860011969173,1,790
"6229",6229,790.2006,2006,1,0,0.09,0,0.25,1.262947722,-1.703995979,0.454,0.234267755,1.74911020602858,1,513,4.21,-0.92589509386006,-0.241065445594795,6.24027584517077,1,790
"6230",6230,790.2007,2007,0,0,0.09,0,0.25,1.457234384,-2.091964577,0.485,0.266001739,1.54739381748685,0,525,4.2,-0.914325707227968,-0.172267134404258,6.26339826259162,0,790
"6231",6231,790.2008,2008,0,0,0.09,0,0.25,1.457234384,-2.091964577,0.394,0.498255366,1.59997204710798,0,552,4.2,-0.881587761402734,0.0227451199138762,6.31354804627709,0,790
"6232",6232,790.2009,2009,0,0,0.09,0,0.25,1.457234384,-2.091964577,0.324,0.542342094,1.64544781193841,0,571,4.3,-0.875801535622492,0.0570039170719001,6.34738920965601,0,790
"6233",6233,790.201,2010,0,0,0.09,0,0.25,1.464428049,-2.400800957,0.324,0.533025926,1.56366587467534,0,592,4.3,-0.882861741548656,0.0129613576130166,6.38350663488401,0,790
"6234",6234,800.197,1970,0,0,0,0.145,0.8,-1.873087114,-0.395267558,1.55,0.152155712,3.06529851786058,0,929,5.4,0.774469659526686,-1.506668008388,6.83410873881384,0,800
"6235",6235,800.1971,1971,0,0,0,0.145,0.8,-1.873087114,-0.395267558,1.53,0.143836844,3.56144066635776,0,947,6.22,0.77363390810956,-1.51588399965178,6.85329909318608,0,800
"6236",6236,800.1972,1972,0,0,0,0.005,0.6,-1.873087114,-0.395267558,1.52,0.111180807,3.4738389448324,0,960,5.37,0.0798142175499103,-1.51269400097237,6.86693328446188,0,800
"6237",6237,800.1973,1973,0,0,0,0.005,0.6,-1.873087114,-0.395267558,1.52,0.128089965,2.88237284786956,0,1029,4.16,0.0810837392156215,-1.4987247461363,6.93634273583405,0,800
"6238",6238,800.1974,1974,0,0,0.005,0.005,0.666666666666667,-1.873087114,-0.395267558,1.55,0.16181805,2.65553360960331,1,1046,4.72,0.318556345818312,-1.46212580260817,6.95272864462487,0,800
"6239",6239,800.1975,1975,0,0,0.005,0.005,0.666666666666667,-1.873087114,-0.395267558,1.55,0.288623356,2.79541721336331,1,1070,3.88,0.334917385460506,-1.36055414717932,6.97541392745595,0,800
"6240",6240,800.1976,1976,1,1,0.005,0.005,0.666666666666667,-1.873087114,-0.395267558,1.53,0.263931403,3.13160167827864,1,1142,4.6,0.331856379002212,-1.3824412810948,7.04053639021596,1,800
"6241",6241,800.1977,1977,1,0,0.005,0.005,0.833333333333333,-1.873087114,-0.395267558,1.52,0.124982524,3.48203215423287,1,1225,3.22,0.884792740750055,-1.51770697225373,7.11069612297883,1,800
"6242",6242,800.1978,1978,1,0,0.005,0.005,0.833333333333333,-1.873087114,-0.395267558,1.52,0.126119034,3.92395525132595,1,1321,0,0.877106504087375,-1.54656440585422,7.18614430452233,1,800
"6243",6243,800.1979,1979,1,0,0.005,0.005,0.833333333333333,-1.873087114,-0.395267558,1.52,0.151046719,4.38061381208865,1,1363,3.76,0.887648384338495,-1.50370701581527,7.21744343169653,1,800
"6244",6244,800.198,1980,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.53,0.269633206,4.24445498404495,1,1404,4.46,0.877166823195634,-0.867043041667175,7.24708058458576,1,800
"6245",6245,800.1981,1981,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.52,0.292117649,4.06316245448454,1,1457,4.72,0.881307222690234,-0.843722478371465,7.2841348061952,1,800
"6246",6246,800.1982,1982,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.5,0.302016619,4.12036916762906,1,1506,4.7,0.882362083309449,-0.83724089428103,7.31721240835984,1,800
"6247",6247,800.1983,1983,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.49,0.33943874,3.95335880099379,0,1561,5.55,0.889895493219499,-0.796857283716833,7.35308192051543,1,800
"6248",6248,800.1984,1984,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.45,0.343372275,4.06443867577117,0,1621,4.28,0.88709504021773,-0.806618668371033,7.39079852173568,1,800
"6249",6249,800.1985,1985,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.47,0.348949991,4.18911490997977,0,1666,3.64,0.8864728192703,-0.80709992481695,7.41818082272679,1,800
"6250",6250,800.1986,1986,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.46,0.341057627,3.79533820629257,0,1727,5.45,0.889968510200463,-0.795697356623568,7.45414107814668,1,800
"6251",6251,800.1987,1987,1,0,0,0.005,0.8,-0.632771326,-0.656455641,1.42,0.336049269,3.3613788452182,0,1857,3.74,0.886197631979733,-0.808836606026794,7.52671756135271,1,800
"6252",6252,800.1988,1988,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.49,0.36092669,2.93349359365809,0,2068,5.15,0.894542965882216,-0.767000473600456,7.63433723562832,0,800
"6253",6253,800.1989,1989,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.51,0.372512427,2.68466415716664,0,2283,4.72,0.89610746723977,-0.755535625200976,7.7332456465298,0,800
"6254",6254,800.199,1990,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.48,0.392479484,2.59425617320827,0,2503,5.49,0.900540025288473,-0.733045869468295,7.82524529143177,0,800
"6255",6255,800.1991,1991,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.42,0.236103705,2.64503000171405,0,2685,5.48,0.876993606688464,-0.872520572865625,7.89543600694297,0,800
"6256",6256,800.1992,1992,1,1,0,0.005,0.8,-0.632771326,-0.656455641,1.44,0.378094336,2.65741909747911,0,2873,5.46,0.897811842457415,-0.748866773747979,7.96311205897929,1,800
"6257",6257,800.1993,1993,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.37,0.238351585,2.44883541564589,0,3082,5.47,0.877226013956535,-0.870760503795586,8.03333401588006,0,800
"6258",6258,800.1994,1994,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.34,0.240273509,2.46185373628727,0,3298,5.2,0.876585926338196,-0.872971851542554,8.10107150311954,0,800
"6259",6259,800.1995,1995,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.34,0.467581437,2.2737823729037,0,3530,5.2,0.910124661836612,-0.673708036562411,8.16905314992734,0,800
"6260",6260,800.1996,1996,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.33,0.46829035,2.15152508135528,0,3689,5.12,0.91023616369987,-0.672548680695554,8.21311069759668,0,800
"6261",6261,800.1997,1997,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.32,0.516374179,2.17392250470724,0,3545,5.13,0.917101958127665,-0.631758923285998,8.17329343896623,0,800
"6262",6262,800.1998,1998,0,0,0,0.005,0.8,-0.632771326,-0.656455641,1.27,0.518701788,1.85636828124458,0,3236,5.17,0.917733547778152,-0.627871235453759,8.08209327817838,0,800
"6263",6263,800.1999,1999,0,0,0,0.015,0.8,-0.632771326,-0.656455641,1.24,0.518701788,1.62379763252113,0,3345,5.16,0.917573200869769,-0.629103208458147,8.11522197256233,0,800
"6264",6264,800.2,2000,0,0,0,0.015,0.8,-0.632771326,-0.656455641,1.28,0.51886413,1.48823095007459,0,3458,5.19,0.918398132679982,-0.624577618624542,8.14844566624324,0,800
"6265",6265,800.2001,2001,0,0,0,0.015,0.8,-0.632771326,-0.656455641,1.26,0.563050998,1.43378743887059,0,3544,5.18,0.924726513169927,-0.586804510431729,8.17301131172497,0,800
"6266",6266,800.2002,2002,0,0,0,0.015,0.8,-1.073018617,-1.195086224,1.27,0.56375385,1.34994925105441,0,3731,5.18,0.881666724227837,-0.853246273280185,8.22443157322116,0,800
"6267",6267,800.2003,2003,0,0,0,0.015,0.8,-1.073018617,-1.195086224,1.26,0.551948081,1.24212796855366,0,3969,5.18,0.88009184578779,-0.862526061969398,8.28626945278307,0,800
"6268",6268,800.2004,2004,1,1,0,0.015,0.8,-1.073018617,-1.195086224,1.26,0.550319103,1.07980692728253,0,4190,5.15,0.880167628349407,-0.861894336011183,8.34045601291618,1,800
"6269",6269,800.2005,2005,0,0,0,0.015,0.8,-0.748794525,-1.423396377,1.26,0.530797265,1.04822974442271,0,4337,5.15,0.896413240912956,-0.762077090564896,8.37493814383537,0,800
"6270",6270,800.2006,2006,0,0,0,0.015,0.8,-0.748794525,-1.423396377,1.24,0.277865032,1.10116056426552,0,4525,5.13,0.859202457387623,-0.982910449927059,8.41737285613403,0,800
"6271",6271,800.2007,2007,0,0,0,0.015,0.8,-0.748794525,-1.423396377,1.26,0.278262025,1.33969686128951,0,4744,5.12,0.858897211347585,-0.984826235601115,8.46463594067756,0,800
"6272",6272,800.2008,2008,0,0,0,0.015,0.8,-0.748794525,-1.423396377,1.26,0.430027832,1.53268818613337,0,4801,5.12,0.880550785324339,-0.856223000202982,8.47657950853094,0,800
"6273",6273,800.2009,2009,0,0,0,0.015,0.8,-0.748794525,-1.423396377,1.22,0.436129824,1.70375671314932,1,4744,5.12,0.880619346490735,-0.855603323881768,8.46463594067756,0,800
"6274",6274,800.201,2010,0,0,0,0.015,0.8,-0.748794525,-1.423396377,1.23,0.427979781,1.4548071173321,1,5075,5.08,0.880031059217943,-0.858910601730454,8.53208180390999,0,800
"6275",6275,811.197,1970,1,0,0.02,0,0.4,-0.877747601,1.527908179,0.951,0.257403116,17.3,1,4381.214607,3.92,-0.520479414490494,-0.928413452324652,8.38508127246211,1,811
"6276",6276,811.1971,1971,1,0,0.02,0,0.4,-0.877747601,1.527908179,0.941,0.143279437,16.9952008673515,1,778,3.54,-0.537303225065502,-1.02625862901787,6.65672652417839,1,811
"6277",6277,811.1972,1972,1,0,0.02,0,0.4,-0.877747601,1.527908179,1.52,0.235217046,2.22512366906343,1,1519,4.21,-0.482100307534405,-0.703065618289276,7.32580750259577,1,811
"6278",6278,811.1973,1973,1,0,0.02,0,0.4,-0.877747601,1.527908179,1.21,0.17282867,12.2137404580153,1,1817.997101,0,-0.526565472121436,-0.944809245405543,7.50549068012669,1,811
"6279",6279,811.1974,1974,1,0,0.02,0,0.4,-0.877747601,1.527908179,0.701,0.174345591,1.99221317692269,1,1264,4.23,-0.499046235505877,-0.798927239122846,7.1420365747068,1,811
"6280",6280,811.1975,1975,1,0,0.035,0,0.6,-2.037718764,1.242897656,0.957,0.133558426,2.28804457009846,1,3224,3.34,0.0958021474714761,-1.39498011441472,8.07837810362652,1,811
"6281",6281,811.1976,1976,1,0,0.035,0,0.6,-2.037718764,1.242897656,1.08,0.13261454,0.668474481991378,0,513,3.94,0.101995529881229,-1.3618206631455,6.24027584517077,1,811
"6282",6282,811.1977,1977,1,0,0.035,0,0.6,-2.037718764,1.242897656,0.846,0.132683416,6.94969131748325,0,6030,3.81,0.0846811947649912,-1.46354539887721,8.70450228972123,1,811
"6283",6283,811.1978,1978,1,0,0.035,0,0.6,-2.037718764,1.242897656,1.29,0.132683416,2.01049613544877,1,2107,3.5,0.100180651329254,-1.37174835445515,7.65302041380419,1,811
"6284",6284,811.1979,1979,1,0,0,0.03,0.6,-1.36312042,0.817904043,1.142,0.102514382,7.15067703831749,1,257,4.65,0.126187898835169,-1.21658539079291,5.54907608489522,1,811
"6285",6285,811.198,1980,1,0,0,0.03,0.6,-0.8807978,0.345903547,0.716,0.076267105,8.1072557430067,1,3691,3.13,0.13795297291896,-1.13237550428464,8.21365270303,1,811
"6286",6286,811.1981,1981,1,0,0,0.03,0.6,-0.8807978,0.345903547,1.108,0.081529858,15.5594229671039,1,2357,4.99,0.129519454933815,-1.19567109182289,7.76514490293613,1,811
"6287",6287,811.1982,1982,1,0,0,0.03,0.6,-0.8807978,0.345903547,0.972,0.07359732,17.2498530763659,1,35052,5.41,0.123893892923186,-1.23073420568101,10.4645879521757,1,811
"6288",6288,811.1983,1983,1,0,0,0.03,0.6,-0.8807978,0.345903547,1.51,0.07359732,7.15067703831749,1,1193,3.11,0.148140829504933,-1.07633248285872,7.08422642209792,1,811
"6289",6289,811.1984,1984,1,0,0,0.03,0.6,-0.8807978,0.345903547,1.44,0.07359732,12.3681390334284,1,2006.12084,5.37,0.140086280874445,-1.13638677322986,7.60395820598972,1,811
"6290",6290,811.1985,1985,1,0,0,0.03,0.6,-0.8807978,0.345903547,1.4,0.07359732,6.4189657562734,1,1121,3.37,0.149226023141004,-1.07048336593841,7.02197642307216,1,811
"6291",6291,811.1986,1986,1,0,0,0.03,0.6,-0.8807978,0.345903547,1.08,0.07359732,2.08209399167162,1,1712,0,0.148758496756486,-1.05305006368047,7.44541755670169,1,811
"6292",6292,811.1987,1987,1,0,0,0.03,0.6,-0.8807978,0.345903547,1.138,0.07359732,15.8895330968064,1,1559,3.96,0.125732114900292,-1.21300188594181,7.35179986905778,1,811
"6293",6293,811.1988,1988,0,0,0,0.03,0.6,-0.8807978,0.345903547,0.372,0.07359732,7.62930015294525,1,378,4.23,0.137365962812093,-1.13950590182573,5.93489419561959,0,811
"6294",6294,811.1989,1989,0,0,0,0.03,0.6,-0.8807978,0.345903547,0.346,0.07359732,5.54183867581242,1,1193,3.76,0.140937709824911,-1.11535757945545,7.08422642209792,0,811
"6295",6295,811.199,1990,0,0,0,0.03,0.6,-0.866170376,0.359485533,0.828,0.075843944,1.52680762695866,1,2001.440415,0,0.149062494140335,-1.04933971716008,7.60162240781712,0,811
"6296",6296,811.1991,1991,0,0,0,0.03,0.6,-0.866170376,0.359485533,0.936,0.077003794,3.95335880099379,1,10970,0,0.144743985988272,-1.07600094502922,9.30291955326928,0,811
"6297",6297,811.1992,1992,0,0,0,0.03,0.6,-0.89028978,0.350788905,0.818,0.099301726,3.91761178883577,1,383,4.9,0.155265392737373,-1.03889188509503,5.94803498918065,0,811
"6298",6298,811.1993,1993,0,0,0,0.03,0.6,-0.722547835,0.893241715,1.35,0.318721156,1.76128859526266,1,316,4.72,0.221038941284919,-0.643599422199305,5.75574221358691,0,811
"6299",6299,811.1994,1994,0,0,0,0.03,0.6,-0.578125741,0.372278263,1.116,0.406725944,3.84234279291627,1,333,4.62,0.226093049051055,-0.613517871852586,5.80814248998044,0,811
"6300",6300,811.1995,1995,0,0,0,0.03,0.6,-0.578125741,0.372278263,0.723,0.406725944,3.57731188837832,1,343,4.61,0.222529245314913,-0.632257124505879,5.83773044716594,0,811
"6301",6301,811.1996,1996,0,0,0,0.03,0.6,-0.578125741,0.372278263,1.34,0.406725944,3.23845437631514,1,351,4.59,0.229800230455816,-0.592580917609014,5.86078622346587,0,811
